,Condition,df,mse,p_value,se,t,theta,Source,Detector,Chroma,Significant,ch_name
8429,m_speech__ild_0__itd_50__targ_r,60.0,8.214447709951462e-18,1.4609235615578565e-12,3.199484043798929e-09,-8.898896144416602,-0.028471876221484727,7,6,hbr,True,S7_D6 hbr
8430,m_speech__ild_10__itd_0__targ_l,60.0,8.214447709951462e-18,4.236521886953625e-20,3.2072844054429955e-09,-13.678851035773993,-0.043871965611415695,7,6,hbr,True,S7_D6 hbr
8431,m_speech__ild_10__itd_0__targ_r,60.0,8.214447709951462e-18,0.0001623966032108563,3.191989256441538e-09,-4.0246597572546134,-0.012846670705989336,7,6,hbr,True,S7_D6 hbr
8432,Exhale,60.0,5.810668034356118e-17,2.7535804268554755e-20,6.4561587130750315e-09,13.808230951814187,0.0891481305717075,7,7,hbo,True,S7_D7 hbo
8433,Hold_Breath,60.0,5.810668034356118e-17,1.5822564153530007e-17,8.587653064474964e-09,11.961251891993472,0.1027190814652347,7,7,hbo,True,S7_D7 hbo
8434,Inhale,60.0,5.810668034356118e-17,1.5753291204532604e-05,6.454716004853001e-09,-4.698210482210077,-0.03032561439368952,7,7,hbo,True,S7_D7 hbo
8480,m_noise__ild_0__itd_500__targ_l,60.0,5.810668034356118e-17,1.219973399473935e-07,8.47064638798992e-09,6.001849856416714,0.05083954780751406,7,7,hbo,True,S7_D7 hbo
8481,m_noise__ild_0__itd_500__targ_r,60.0,5.810668034356118e-17,0.09346008301954135,8.501323200985597e-09,1.7045070568320682,0.014490565388490136,7,7,hbo,False,S7_D7 hbo
8482,m_noise__ild_0__itd_50__targ_l,60.0,5.810668034356118e-17,8.511567194923619e-15,8.411827945883514e-09,10.244069188179456,0.0861713474766922,7,7,hbo,True,S7_D7 hbo
8483,m_noise__ild_0__itd_50__targ_r,60.0,5.810668034356118e-17,0.1969750762505448,8.396900874668168e-09,1.3047062975078807,0.010955489450728991,7,7,hbo,False,S7_D7 hbo
8484,m_noise__ild_10__itd_0__targ_l,60.0,5.810668034356118e-17,0.01174187566598317,8.4760898369595e-09,2.5992540280970307,0.022031510651229283,7,7,hbo,True,S7_D7 hbo
8485,m_noise__ild_10__itd_0__targ_r,60.0,5.810668034356118e-17,1.170876913973812e-12,8.466611573801944e-09,8.955938999283553,0.07582645678559832,7,7,hbo,True,S7_D7 hbo
8486,m_speech__ild_0__itd_500__targ_l,60.0,5.810668034356118e-17,0.3914533349966658,8.485644841320548e-09,0.8632212902076792,0.007324989288168862,7,7,hbo,False,S7_D7 hbo
8487,m_speech__ild_0__itd_500__targ_r,60.0,5.810668034356118e-17,3.978980665604027e-12,8.51550456677132e-09,8.641354399182756,0.07358549284933018,7,7,hbo,True,S7_D7 hbo
8488,m_speech__ild_0__itd_50__targ_l,60.0,5.810668034356118e-17,3.4203237717712395e-10,8.48872748003527e-09,7.505960224375109,0.06371605082070468,7,7,hbo,True,S7_D7 hbo
8489,m_speech__ild_0__itd_50__targ_r,60.0,5.810668034356118e-17,0.002763799055540163,8.509495173665808e-09,3.1219064666437157,0.026565848010540776,7,7,hbo,True,S7_D7 hbo
8490,m_speech__ild_10__itd_0__targ_l,60.0,5.810668034356118e-17,4.547837986959958e-06,8.530241374882744e-09,5.041171245831637,0.04300240753906222,7,7,hbo,True,S7_D7 hbo
8491,m_speech__ild_10__itd_0__targ_r,60.0,5.810668034356118e-17,3.5261485765662233e-06,8.489561691900528e-09,-5.1103864409823325,-0.04338494096017148,7,7,hbo,True,S7_D7 hbo
8492,Exhale,60.0,9.725316776349903e-18,0.0004765896921344849,2.641271492054483e-09,-3.695702146577521,-0.009761352722879766,7,7,hbr,True,S7_D7 hbr
8493,Hold_Breath,60.0,9.725316776349903e-18,2.9299413914599607e-08,3.513284637336399e-09,6.370637260740939,0.022381862018203982,7,7,hbr,True,S7_D7 hbr
8494,Inhale,60.0,9.725316776349903e-18,4.164373638912996e-10,2.6406812673918703e-09,-7.455946267873996,-0.019688777640255187,7,7,hbr,True,S7_D7 hbr
8540,m_noise__ild_0__itd_500__targ_l,60.0,9.725316776349903e-18,1.897271543181541e-13,3.465416173639231e-09,-9.427485722224596,-0.03267016149855004,7,7,hbr,True,S7_D7 hbr
8541,m_noise__ild_0__itd_500__targ_r,60.0,9.725316776349903e-18,2.157163939575836e-16,3.477966328496557e-09,-11.236092217546739,-0.03907875039650977,7,7,hbr,True,S7_D7 hbr
8542,m_noise__ild_0__itd_50__targ_l,60.0,9.725316776349903e-18,1.024323496678589e-14,3.441353030019778e-09,-10.194853428779657,-0.0350840897377384,7,7,hbr,True,S7_D7 hbr
8543,m_noise__ild_0__itd_50__targ_r,60.0,9.725316776349903e-18,5.910840186039319e-10,3.4352462334843842e-09,-7.3669497908094135,-0.02530728652114661,7,7,hbr,True,S7_D7 hbr
8544,m_noise__ild_10__itd_0__targ_l,60.0,9.725316776349903e-18,3.422438269528829e-09,3.4676431366401075e-09,-6.920145497253811,-0.023996595038103124,7,7,hbr,True,S7_D7 hbr
8545,m_noise__ild_10__itd_0__targ_r,60.0,9.725316776349903e-18,1.1553431473185132e-22,3.46376549555586e-09,-15.511159284195708,-0.05372701832466802,7,7,hbr,True,S7_D7 hbr
8546,m_speech__ild_0__itd_500__targ_l,60.0,9.725316776349903e-18,0.5166889513886692,3.47155217322779e-09,-0.6523156449441483,-0.0022645477948363456,7,7,hbr,False,S7_D7 hbr
8547,m_speech__ild_0__itd_500__targ_r,60.0,9.725316776349903e-18,5.557728745409106e-18,3.4837680503613514e-09,-12.256879269627365,-0.042700124396664194,7,7,hbr,True,S7_D7 hbr
8548,m_speech__ild_0__itd_50__targ_l,60.0,9.725316776349903e-18,1.103811539536528e-23,3.4728133079240304e-09,-16.278013833086774,-0.056530503066115206,7,7,hbr,True,S7_D7 hbr
8549,m_speech__ild_0__itd_50__targ_r,60.0,9.725316776349903e-18,3.3286242365728366e-16,3.481309554621153e-09,-11.117387654057401,-0.038703067862497276,7,7,hbr,True,S7_D7 hbr
8550,m_speech__ild_10__itd_0__targ_l,60.0,9.725316776349903e-18,6.462978085483119e-17,3.4897970085822437e-09,-11.568412613327414,-0.04037141173203511,7,7,hbr,True,S7_D7 hbr
8551,m_speech__ild_10__itd_0__targ_r,60.0,9.725316776349903e-18,0.18028991328734154,3.473154591358339e-09,-1.3556550356657928,-0.0047083995114207,7,7,hbr,False,S7_D7 hbr
8552,Exhale,60.0,1.6021823002273311e-16,1.3507365756528044e-15,6.330079225490214e-09,10.737141509515263,0.06796695641053122,8,6,hbo,True,S8_D6 hbo
8553,Hold_Breath,60.0,1.6021823002273311e-16,0.0006949335941623565,8.25199332389223e-09,3.5768860110035954,0.029516439483125177,8,6,hbo,True,S8_D6 hbo
8554,Inhale,60.0,1.6021823002273311e-16,0.00031296231975654916,5.9679923139832865e-09,-3.8258941230123504,-0.022832906720251536,8,6,hbo,True,S8_D6 hbo
8600,m_noise__ild_0__itd_500__targ_l,60.0,1.6021823002273311e-16,1.0683150432586837e-05,7.99002826534677e-09,4.80638364530618,0.03840314118009683,8,6,hbo,True,S8_D6 hbo
8601,m_noise__ild_0__itd_500__targ_r,60.0,1.6021823002273311e-16,0.09957691751999945,8.028378141741311e-09,1.6727834754364286,0.013429738290059886,8,6,hbo,False,S8_D6 hbo
8602,m_noise__ild_0__itd_50__targ_l,60.0,1.6021823002273311e-16,8.471869319404197e-15,7.923676933114738e-09,10.245312457495453,0.08118054599200979,8,6,hbo,True,S8_D6 hbo
8603,m_noise__ild_0__itd_50__targ_r,60.0,1.6021823002273311e-16,0.000620319488544659,7.905005558396652e-09,3.612884323361766,0.028559870658018887,8,6,hbo,True,S8_D6 hbo
8604,m_noise__ild_10__itd_0__targ_l,60.0,1.6021823002273311e-16,0.0018554146315818976,7.998859347010951e-09,3.2568768412962488,0.026051299764066,8,6,hbo,True,S8_D6 hbo
8605,m_noise__ild_10__itd_0__targ_r,60.0,1.6021823002273311e-16,0.0035340154633101625,7.988053116285092e-09,3.0369369059222553,0.02425921331531348,8,6,hbo,True,S8_D6 hbo
8606,m_speech__ild_0__itd_500__targ_l,60.0,1.6021823002273311e-16,5.064119397942099e-12,8.011750269585084e-09,8.579527667753815,0.06873703310503931,8,6,hbo,True,S8_D6 hbo
8607,m_speech__ild_0__itd_500__targ_r,60.0,1.6021823002273311e-16,7.76213738681487e-12,8.045130440160264e-09,8.470170955131058,0.06814363018448621,8,6,hbo,True,S8_D6 hbo
8608,m_speech__ild_0__itd_50__targ_l,60.0,1.6021823002273311e-16,2.4048874616842493e-14,8.018315548677383e-09,9.968900930105697,0.07993379333109094,8,6,hbo,True,S8_D6 hbo
8609,m_speech__ild_0__itd_50__targ_r,60.0,1.6021823002273311e-16,1.5454017979406592e-23,8.037225820529465e-09,16.166692243491756,0.12993535633194536,8,6,hbo,True,S8_D6 hbo
8610,m_speech__ild_10__itd_0__targ_l,60.0,1.6021823002273311e-16,4.941046118095512e-16,8.06489212319759e-09,11.009683883672384,0.08879191283232488,8,6,hbo,True,S8_D6 hbo
8611,m_speech__ild_10__itd_0__targ_r,60.0,1.6021823002273311e-16,0.04750475858826821,8.014351819752194e-09,2.0232921555993566,0.016215375169118043,8,6,hbo,True,S8_D6 hbo
8612,Exhale,60.0,4.635021922000021e-18,0.8850688904760586,1.8234214614907263e-09,-0.14516279408095892,-0.00026469295413717944,8,6,hbr,False,S8_D6 hbr
8613,Hold_Breath,60.0,4.635021922000021e-18,2.3297856446245997e-11,2.4254222359632798e-09,8.189440232146456,0.019862850439140295,8,6,hbr,True,S8_D6 hbr
8614,Inhale,60.0,4.635021922000021e-18,4.637482185337871e-08,1.8230139954955995e-09,-6.252332115790901,-0.011398088951573425,8,6,hbr,True,S8_D6 hbr
8660,m_noise__ild_0__itd_500__targ_l,60.0,4.635021922000021e-18,6.329416737653768e-08,2.3923758852581074e-09,-6.171987208650067,-0.014765713362095919,8,6,hbr,True,S8_D6 hbr
8661,m_noise__ild_0__itd_500__targ_r,60.0,4.635021922000021e-18,8.327643835615895e-10,2.401039978207553e-09,-7.279823407411516,-0.017479147035486177,8,6,hbr,True,S8_D6 hbr
8662,m_noise__ild_0__itd_50__targ_l,60.0,4.635021922000021e-18,0.977669320546444,2.3757637147036466e-09,-0.028107970475684307,-6.677789635009217e-05,8,6,hbr,False,S8_D6 hbr
8663,m_noise__ild_0__itd_50__targ_r,60.0,4.635021922000021e-18,1.6128578436782283e-08,2.371547842197889e-09,-6.523956029365891,-0.015471873844036586,8,6,hbr,True,S8_D6 hbr
8664,m_noise__ild_10__itd_0__targ_l,60.0,4.635021922000021e-18,0.0003360189835317321,2.3939132857646285e-09,-3.8040497874946935,-0.009106565325993658,8,6,hbr,True,S8_D6 hbr
8665,m_noise__ild_10__itd_0__targ_r,60.0,4.635021922000021e-18,0.016012586992700802,2.391236327339777e-09,2.4787672411693884,0.005927318274104039,8,6,hbr,True,S8_D6 hbr
8666,m_speech__ild_0__itd_500__targ_l,60.0,4.635021922000021e-18,0.0007621334889888904,2.3966119183092854e-09,-3.547487804494405,-0.00850195155230813,8,6,hbr,True,S8_D6 hbr
8667,m_speech__ild_0__itd_500__targ_r,60.0,4.635021922000021e-18,0.6590848248560761,2.405045240140561e-09,0.4433810676553088,0.0010663515263328407,8,6,hbr,False,S8_D6 hbr
8668,m_speech__ild_0__itd_50__targ_l,60.0,4.635021922000021e-18,1.7668635976026842e-06,2.397482552046814e-09,-5.296845810988346,-0.012699095412726817,8,6,hbr,True,S8_D6 hbr
8669,m_speech__ild_0__itd_50__targ_r,60.0,4.635021922000021e-18,0.0026317520965281893,2.4033479992816997e-09,-3.138667187334357,-0.007543309505091146,8,6,hbr,True,S8_D6 hbr
8670,m_speech__ild_10__itd_0__targ_l,60.0,4.635021922000021e-18,2.3591493109239803e-11,2.4092073763857283e-09,-8.186246271784015,-0.019722364902892215,8,6,hbr,True,S8_D6 hbr
8671,m_speech__ild_10__itd_0__targ_r,60.0,4.635021922000021e-18,0.021306873619378892,2.3977181596094756e-09,-2.364508413122654,-0.0056694247606935725,8,6,hbr,True,S8_D6 hbr
8672,Exhale,60.0,1.0761054575430223e-16,3.725981502247614e-18,5.1877686183724e-09,12.370697004836934,0.06417631370908648,8,7,hbo,True,S8_D7 hbo
8673,Hold_Breath,60.0,1.0761054575430223e-16,2.1851974787099816e-06,6.762858801564433e-09,5.239727954737099,0.035435540316497,8,7,hbo,True,S8_D7 hbo
8674,Inhale,60.0,1.0761054575430223e-16,3.93850046876585e-05,4.891023024877312e-09,-4.4389671741720145,-0.021711090655549898,8,7,hbo,True,S8_D7 hbo
8720,m_noise__ild_0__itd_500__targ_l,60.0,1.0761054575430223e-16,6.092842934173613e-05,6.548167316446886e-09,4.313285306844548,0.028244113872790046,8,7,hbo,True,S8_D7 hbo
8721,m_noise__ild_0__itd_500__targ_r,60.0,1.0761054575430223e-16,0.009196473926768018,6.579596667990691e-09,2.6917796964112055,0.017710824721472163,8,7,hbo,True,S8_D7 hbo
8722,m_noise__ild_0__itd_50__targ_l,60.0,1.0761054575430223e-16,1.8968926503975955e-14,6.493789583265533e-09,10.031581796428883,0.06514298137332603,8,7,hbo,True,S8_D7 hbo
8723,m_noise__ild_0__itd_50__targ_r,60.0,1.0761054575430223e-16,0.21055067164994645,6.478487599139598e-09,1.2655950471862771,0.008199141818728791,8,7,hbo,False,S8_D7 hbo
8724,m_noise__ild_10__itd_0__targ_l,60.0,1.0761054575430223e-16,1.3609486221907706e-07,6.5554047627239e-09,5.973406418649779,0.03915809688650227,8,7,hbo,True,S8_D7 hbo
8725,m_noise__ild_10__itd_0__targ_r,60.0,1.0761054575430223e-16,7.693752999545056e-14,6.5465485979516236e-09,9.663185671841886,0.06326051461174272,8,7,hbo,True,S8_D7 hbo
8726,m_speech__ild_0__itd_500__targ_l,60.0,1.0761054575430223e-16,0.0016194632890474822,6.565969420954821e-09,3.3022162699684716,0.021682251049992475,8,7,hbo,True,S8_D7 hbo
8727,m_speech__ild_0__itd_500__targ_r,60.0,1.0761054575430223e-16,2.8381197637617832e-18,6.5933258876303895e-09,12.448443610419258,0.0820766455172844,8,7,hbo,True,S8_D7 hbo
8728,m_speech__ild_0__itd_50__targ_l,60.0,1.0761054575430223e-16,1.5867917460765872e-15,6.571349945847579e-09,10.693706349144245,0.07027208663835895,8,7,hbo,True,S8_D7 hbo
8729,m_speech__ild_0__itd_50__targ_r,60.0,1.0761054575430223e-16,5.440245095858766e-18,6.586847716315297e-09,12.262948995624294,0.08077417758711884,8,7,hbo,True,S8_D7 hbo
8730,m_speech__ild_10__itd_0__targ_l,60.0,1.0761054575430223e-16,8.150817651779297e-18,6.609521425704294e-09,12.148316612599304,0.08029455893721452,8,7,hbo,True,S8_D7 hbo
8731,m_speech__ild_10__itd_0__targ_r,60.0,1.0761054575430223e-16,0.03536466240775445,6.568101501744853e-09,-2.15280664497421,-0.014139852557821408,8,7,hbo,True,S8_D7 hbo
8732,Exhale,60.0,3.9613572007634454e-18,0.1241979880775085,1.6857111846670186e-09,1.5592446812064278,0.002628436198742235,8,7,hbr,False,S8_D7 hbr
8733,Hold_Breath,60.0,3.9613572007634454e-18,0.001673643729323901,2.2422470487765416e-09,3.291278851693678,0.0073798602919107935,8,7,hbr,True,S8_D7 hbr
8734,Inhale,60.0,3.9613572007634454e-18,2.6049705518631376e-06,1.6853344917302165e-09,-5.192350976693362,-0.0087508481941904,8,7,hbr,True,S8_D7 hbr
8780,m_noise__ild_0__itd_500__targ_l,60.0,3.9613572007634454e-18,1.034705242402417e-22,2.2116964579380444e-09,-15.546661866282273,-0.03438449698241697,8,7,hbr,True,S8_D7 hbr
8781,m_noise__ild_0__itd_500__targ_r,60.0,3.9613572007634454e-18,2.345811787088199e-22,2.2197062125111506e-09,-15.284329342528672,-0.03392672079567736,8,7,hbr,True,S8_D7 hbr
8782,m_noise__ild_0__itd_50__targ_l,60.0,3.9613572007634454e-18,1.0347244739910348e-21,2.1963388885024202e-09,-14.815454685241635,-0.03253975927604159,8,7,hbr,True,S8_D7 hbr
8783,m_noise__ild_0__itd_50__targ_r,60.0,3.9613572007634454e-18,1.9261247559291896e-17,2.1924414113770413e-09,-11.906028991834807,-0.02610327100675427,8,7,hbr,True,S8_D7 hbr
8784,m_noise__ild_10__itd_0__targ_l,60.0,3.9613572007634454e-18,1.46923533967373e-17,2.213117749331114e-09,-11.98209035664397,-0.026517776842377952,8,7,hbr,True,S8_D7 hbr
8785,m_noise__ild_10__itd_0__targ_r,60.0,3.9613572007634454e-18,3.685672177929869e-12,2.2106429628634967e-09,-8.660998194509766,-0.019146374710066465,8,7,hbr,True,S8_D7 hbr
8786,m_speech__ild_0__itd_500__targ_l,60.0,3.9613572007634454e-18,1.0016932563305708e-10,2.2156125730237757e-09,-7.8180840761810755,-0.01732184537614376,8,7,hbr,True,S8_D7 hbr
8787,m_speech__ild_0__itd_500__targ_r,60.0,3.9613572007634454e-18,1.5962573134546132e-24,2.2234089850081206e-09,-16.927271211864696,-0.03763624690412926,8,7,hbr,True,S8_D7 hbr
8788,m_speech__ild_0__itd_50__targ_l,60.0,3.9613572007634454e-18,3.066926300975234e-20,2.2164174538810517e-09,-13.775806490610162,-0.030532937947076243,8,7,hbr,True,S8_D7 hbr
8789,m_speech__ild_0__itd_50__targ_r,60.0,3.9613572007634454e-18,2.804876754207321e-20,2.2218399248871993e-09,-13.802675002955823,-0.030667334391809787,8,7,hbr,True,S8_D7 hbr
8790,m_speech__ild_10__itd_0__targ_l,60.0,3.9613572007634454e-18,9.828926087626674e-20,2.227256784197042e-09,-13.427959735413355,-0.029907514418624114,8,7,hbr,True,S8_D7 hbr
8791,m_speech__ild_10__itd_0__targ_r,60.0,3.9613572007634454e-18,3.954987252848269e-17,2.21663526765146e-09,-11.704902717930828,-0.0259455001689949,8,7,hbr,True,S8_D7 hbr
8792,Exhale,78.0,6.1892603490539655e-15,0.5326249875452395,6.729887599279208e-08,0.6267933874431334,0.04218249045463751,1,1,hbo,False,S1_D1 hbo
8793,Hold_Breath,78.0,6.1892603490539655e-15,0.1322124134548627,8.942409097017399e-08,1.5213635694712948,0.1360465542351097,1,1,hbo,False,S1_D1 hbo
8794,Inhale,78.0,6.1892603490539655e-15,0.7978838968258021,6.744413944932355e-08,0.25696307696556764,0.017330653596193003,1,1,hbo,False,S1_D1 hbo
8858,m_noise__ild_0__itd_500__targ_l,78.0,6.1892603490539655e-15,0.5660259490984448,8.703302200872702e-08,-0.5763680571291531,-0.05016305380124881,1,1,hbo,False,S1_D1 hbo
8859,m_noise__ild_0__itd_500__targ_r,78.0,6.1892603490539655e-15,0.8376800361502698,8.729569778128113e-08,-0.2055473236817395,-0.017943397047872303,1,1,hbo,False,S1_D1 hbo
8860,m_noise__ild_0__itd_50__targ_l,78.0,6.1892603490539655e-15,0.45685305710572965,8.761706777207962e-08,0.7477606852347876,0.06551659863551308,1,1,hbo,False,S1_D1 hbo
8861,m_noise__ild_0__itd_50__targ_r,78.0,6.1892603490539655e-15,0.5207925306493373,8.777016126953184e-08,0.6450423798783945,0.056615473707609304,1,1,hbo,False,S1_D1 hbo
8862,m_noise__ild_10__itd_0__targ_l,78.0,6.1892603490539655e-15,0.17055366359195973,8.754664940203236e-08,-1.3831882782278238,-0.12109349925101207,1,1,hbo,False,S1_D1 hbo
8863,m_noise__ild_10__itd_0__targ_r,78.0,6.1892603490539655e-15,0.16148302319153268,8.761610411896166e-08,-1.4135147722183738,-0.12384665745637544,1,1,hbo,False,S1_D1 hbo
8864,m_speech__ild_0__itd_500__targ_l,78.0,6.1892603490539655e-15,0.6966662081172578,8.741393275093234e-08,0.39126764225429406,0.034202243367632716,1,1,hbo,False,S1_D1 hbo
8865,m_speech__ild_0__itd_500__targ_r,78.0,6.1892603490539655e-15,0.5165938105700828,8.797832371231294e-08,0.6515700523950173,0.05732404099085754,1,1,hbo,False,S1_D1 hbo
8866,m_speech__ild_0__itd_50__targ_l,78.0,6.1892603490539655e-15,0.05532550005220392,8.764758195609348e-08,-1.9454368676852416,-0.17051283730084799,1,1,hbo,False,S1_D1 hbo
8867,m_speech__ild_0__itd_50__targ_r,78.0,6.1892603490539655e-15,0.9102187936136144,8.75108721720228e-08,-0.11312919380301416,-0.009900034417819567,1,1,hbo,False,S1_D1 hbo
8868,m_speech__ild_10__itd_0__targ_l,78.0,6.1892603490539655e-15,0.4149612142572473,8.763878510511639e-08,-0.8195653509578865,-0.0718257116721975,1,1,hbo,False,S1_D1 hbo
8869,m_speech__ild_10__itd_0__targ_r,78.0,6.1892603490539655e-15,0.9303253219206848,8.765087051996339e-08,0.08771838332879055,0.0076885926593723355,1,1,hbo,False,S1_D1 hbo
8870,Exhale,78.0,1.7077202666170458e-15,0.885931453340214,2.0867914729005515e-08,-0.14392429189588415,-0.0030033998507158098,1,1,hbr,False,S1_D1 hbr
8871,Hold_Breath,78.0,1.7077202666170458e-15,0.36008365770356254,2.7187691501021523e-08,0.9206272910149488,0.02502973077553559,1,1,hbr,False,S1_D1 hbr
8872,Inhale,78.0,1.7077202666170458e-15,0.8203698056855118,1.9702862495374024e-08,-0.22783615026780077,-0.004489024340201852,1,1,hbr,False,S1_D1 hbr
8936,m_noise__ild_0__itd_500__targ_l,78.0,1.7077202666170458e-15,0.7064665161448285,2.5943560314332384e-08,-0.37798759015263195,-0.009806343843193958,1,1,hbr,False,S1_D1 hbr
8937,m_noise__ild_0__itd_500__targ_r,78.0,1.7077202666170458e-15,0.3312341962034623,2.604009346514023e-08,0.9777227735934498,0.025459992407369576,1,1,hbr,False,S1_D1 hbr
8938,m_noise__ild_0__itd_50__targ_l,78.0,1.7077202666170458e-15,0.8443837908069091,2.615823238973692e-08,0.19694380447490606,0.005151701805173502,1,1,hbr,False,S1_D1 hbr
8939,m_noise__ild_0__itd_50__targ_r,78.0,1.7077202666170458e-15,0.4120639696133025,2.6222493595311223e-08,0.8246874328366496,0.021625360925692696,1,1,hbr,False,S1_D1 hbr
8940,m_noise__ild_10__itd_0__targ_l,78.0,1.7077202666170458e-15,0.8056702396654004,2.613088256712902e-08,0.24685338773050985,0.006450496886083921,1,1,hbr,False,S1_D1 hbr
8941,m_noise__ild_10__itd_0__targ_r,78.0,1.7077202666170458e-15,0.8048139544301764,2.6166735564666676e-08,0.2479639100289834,0.006488406063309208,1,1,hbr,False,S1_D1 hbr
8942,m_speech__ild_0__itd_500__targ_l,78.0,1.7077202666170458e-15,0.8114319416995758,2.6080985505665788e-08,0.23938892817391694,0.006243499165920796,1,1,hbr,False,S1_D1 hbr
8943,m_speech__ild_0__itd_500__targ_r,78.0,1.7077202666170458e-15,0.8013782627870378,2.629301083400035e-08,0.25242281110836673,0.00663695570722111,1,1,hbr,False,S1_D1 hbr
8944,m_speech__ild_0__itd_50__targ_l,78.0,1.7077202666170458e-15,0.8138369048934951,2.6163155304745683e-08,-0.2362772385171758,-0.006181758086301309,1,1,hbr,False,S1_D1 hbr
8945,m_speech__ild_0__itd_50__targ_r,78.0,1.7077202666170458e-15,0.8581987759453513,2.6123445640426558e-08,-0.17925951144559338,-0.004682876102778381,1,1,hbr,False,S1_D1 hbr
8946,m_speech__ild_10__itd_0__targ_l,78.0,1.7077202666170458e-15,0.6559075250259598,2.6158140003715546e-08,0.4472869715958932,0.011700195224843312,1,1,hbr,False,S1_D1 hbr
8947,m_speech__ild_10__itd_0__targ_r,78.0,1.7077202666170458e-15,0.9818172281222111,2.6178194478606977e-08,-0.022863898428057586,-0.0005985355795888079,1,1,hbr,False,S1_D1 hbr
8948,Exhale,78.0,1.6530571113109533e-15,0.0351406270838652,3.478022315495983e-08,2.144086073687231,0.07457179210628355,1,2,hbo,True,S1_D2 hbo
8949,Hold_Breath,78.0,1.6530571113109533e-15,0.02857655906726202,4.621458818576986e-08,2.2306670845012184,0.1030893606897757,1,2,hbo,True,S1_D2 hbo
8950,Inhale,78.0,1.6530571113109533e-15,0.914967384423349,3.4855295663376856e-08,0.10712182483664523,0.0037337628766817357,1,2,hbo,False,S1_D2 hbo
