,time,condition,epoch,S1_D1 hbo,S1_D1 hbr,S1_D2 hbo,S1_D2 hbr,S2_D1 hbo,S2_D1 hbr,S2_D2 hbo,S2_D2 hbr,S3_D3 hbo,S3_D3 hbr,S4_D3 hbo,S4_D3 hbr,S5_D4 hbo,S5_D4 hbr,S5_D5 hbo,S5_D5 hbr,S6_D4 hbo,S6_D4 hbr,S6_D5 hbo,S6_D5 hbr,S7_D6 hbo,S7_D6 hbr,S7_D7 hbo,S7_D7 hbr,S8_D6 hbo,S8_D6 hbr,S8_D7 hbo,S8_D7 hbr
1782,-0.3333333333333333,Hold,34,512356.3330264931,-88053.99296056027,505662.4844167201,-207176.88242926763,3023622.107364126,560169.5509678889,2324047.7723758514,453780.074606835,-2302263.786885512,1410677.635917919,963824.0930654712,-321226.60777069733,1531881.2021478724,602971.3933556542,-765522.6885866964,289693.57548614347,2760135.341129918,-323784.03015475854,1403095.0297311442,-238012.26487631467,2338001.0720040076,-884760.0471381384,3113263.4672804493,504136.6688634035,-1536303.6237967443,581377.0074296049,-1267235.465920967,479554.6605983044
1783,0.0,Hold,34,-556670.6305585685,-696372.1394962317,-22018.33757549143,-716632.4993422768,2341425.6070750905,642510.597660402,1434358.923907368,421024.2688801693,-1254809.2990653727,-17487.376516414464,-733230.9370007738,-540772.0571700399,1858232.5817367388,329615.61393189855,-921117.9293576782,348574.8370079817,1626805.7311444534,-491988.9712296521,228193.63491075384,-459929.4889276952,-262935.7409487438,99501.68173221253,-279277.64644760435,1332224.4011981678,-1810754.067222776,685236.1502547894,-1493618.6691888776,565223.9171238871
1784,0.3333333333333333,Hold,34,800568.0388278464,-494166.7344882594,1218699.001784676,-847436.5619879345,3089006.900140963,754607.0969466061,2410657.1287908168,565226.2467529076,484273.834163243,431963.02680280467,562623.5919358013,-287363.82145425864,1351378.0234677189,947255.39330319,-945902.3905943418,357953.91786240204,2901762.3250117674,-220959.5562752711,1838113.3797849808,-200601.20734070046,1217288.7313369582,-460653.5250196668,2509710.6162763983,900165.497772667,-2156532.5977502507,816087.6851972508,-1778837.561113086,673158.1192443536
1785,0.6666666666666666,Hold,34,2359424.7688919543,168168.13142194986,2165265.8737066,-770508.5573380776,4649664.609652541,859632.1918772899,3910072.2743880874,749377.2494396175,879621.5640512095,1153302.7711244775,2048456.172410647,-96989.83559599827,2890036.701614503,236182.32408412267,-34658.098822754946,13115.520568115102,4354907.9650099315,46364.62046821804,3234658.7825914426,-91914.63295308189,4161664.8644079454,-1574881.5711408665,7460331.236804172,92875.16237243993,-2503740.9383769487,947480.2972443971,-2065235.8462504586,781538.6342460975
1786,1.0,Hold,34,1206295.959663973,-26803.7494195541,948067.4154786263,-1063219.7775635405,4149413.174010382,900782.2023226888,2639884.1371634617,672568.4174702985,554401.2033087811,-138939.01729640624,150387.02000273945,-350780.75027980836,4412933.825665705,-1308598.3490323292,657230.5025229998,-248713.01273375656,2886523.914023279,56610.491215325295,1392166.4131833075,-294764.7581573369,2511773.322474415,-950519.9590383127,5132613.474840723,652738.1297884481,-2722918.739749333,1030422.8434202401,-2246026.85587865,849954.6260590041
1787,1.3333333333333333,Hold,34,-761908.3840847991,-435913.0550164193,-351770.8585303321,-1162205.891189239,3263610.6745508504,998029.0202356002,1045922.2120061379,582479.2544950029,1314904.3334969697,-1126806.2019230216,-1084320.4065338378,-319850.5188195098,2490306.161967274,-656865.6901737158,123154.62286582768,-46604.893058775524,1592345.3987784341,232267.54118902748,212252.0393968914,-166125.13828940055,-257013.46582180218,97260.53972281633,889937.3480089849,1700390.1026258743,-3172979.522360282,1200737.4784330353,-2617264.0102474275,990440.362413783
1788,1.6666666666666667,Hold,34,-1153421.9570950705,117166.18933932965,-261446.25032969037,-539414.4578191257,4439198.872536229,1252022.0202243966,1945650.025184925,750957.1463934705,2178892.4981049486,-89692.2504190265,727732.4675743231,153147.39460595426,678256.2980753304,824343.0254804303,-241408.06115622394,91355.0511698566,2658123.099279371,635744.2994870705,1578009.4990182128,278674.75370235863,989620.0331372537,-374497.8039795642,2877392.5288246274,1759436.7266027536,-4022589.376928786,1522251.8113296991,-3318073.227402283,1255644.6873516236
1789,2.0,Hold,34,-1337233.2148635318,705345.5943279507,-536905.7520391017,-138648.74918026367,4965593.414075854,1482520.1382890646,2127933.9302408937,841452.6714389824,1829894.4487285372,219568.87904869748,712531.219562129,206319.6951221734,2457237.750707494,-140715.1031552191,534339.4387460074,-202207.85724766983,2457659.261497413,794825.8852280184,1154724.5795128164,410985.8552946533,2083011.4241286318,-788265.3724455502,4675545.713769842,1651973.7688362265,-4664871.002388923,1765307.7825277736,-3847865.673560137,1456131.8450560782
1790,2.3333333333333335,Hold,34,-2180977.016687633,645291.742641215,-1469193.7574716634,-364246.9832765637,3302995.5677600694,1498206.4561729925,343875.0732078639,679833.5190625386,1692393.4633657595,-872752.7459404666,-1499585.1425376618,-17107.836007047015,3133051.0753161306,-1080595.7911528198,929489.6289655472,-351742.9045629452,450795.8488393582,766708.3911719916,-1016674.0893612988,404866.2241168115,391623.6893054439,-148200.5282030532,1988333.4241134129,1966634.995818438,-4700693.485345398,1778863.93615349,-3877414.2082225797,1467313.7744545953
1791,2.6666666666666665,Hold,34,-2530625.482712682,1097915.0853360146,-1547514.175971211,-85793.9650190676,2674932.807341365,1395284.221257761,401463.64837128436,611608.3065235318,2496337.6798253423,-638541.2137400093,-894790.3506749124,310480.6593901648,-91259.26603135071,1056202.4124291812,39501.94337505508,-14948.556568711858,460184.19153308397,921608.8542982663,-648954.9910772076,716015.7117486261,689176.3772570977,-260802.15759089976,2068369.8996582592,1703562.3740227518,-4518341.505996613,1709857.233044465,-3726999.347558137,1410392.9026871256
1792,3.0,Hold,34,-3036576.0043314146,2029877.7194377831,-1683948.3831391311,739597.5435961954,3198652.1250721747,1335667.6131225445,1558485.900675796,653860.9514035408,2707059.6420893427,227079.32115639432,593261.2264547343,700958.8122308773,-1873669.1826176636,2536762.6055125245,-927698.409789629,351065.0609205717,1322658.6474995208,1036139.1624897281,247076.46770929825,960326.043087351,2477677.0888128146,-937617.0627723972,4324277.542579727,1179483.1692972602,-4388495.861185218,1660720.2843066507,-3619894.8640096774,1369861.79727073
1793,3.3333333333333335,Hold,34,-4498805.087788176,2154268.264307293,-2948841.824353705,893998.7237033015,1814714.4135722786,1319640.2209322043,19015.72895439241,548216.1644246947,2374083.820889278,-523489.11667940987,-1233871.1475907485,501481.01881191396,-314028.2260872294,499525.0208882831,-1197883.8952259368,453310.23338568356,-183151.3956466848,887360.2401574976,-1657710.6951534702,887226.7847203326,1003759.3991367624,-379848.50560157234,1755845.5480477323,1466098.3566825006,-4180808.8781870343,1582126.1608617266,-3448582.171265393,1305032.6455980667
1794,3.6666666666666665,Hold,34,-5106350.352610026,2184138.2140833684,-3531737.211747499,786590.2784753257,315102.6345567165,1305602.356241697,-1384561.3997727218,457980.65287493594,2745263.998254359,-885569.1099972124,-2339683.3742339737,453518.0918248009,128722.35746261795,-952976.9224775914,-901564.37589278,341175.2668826803,-1344720.027886809,811275.5656810624,-2615055.1859401865,988067.8592856473,-234292.40777684157,88662.30397878506,-201958.22275495078,1573376.664550419,-4026011.966364358,1523547.007652155,-3320896.3846550984,1256713.0430397308
1795,4.0,Hold,34,-4654882.802823116,3107966.57865372,-3106608.751063742,1488266.1080302915,1211983.195360963,1302717.2044936456,338501.237506982,481169.8198162062,2933384.2663458986,360492.33822625177,-361259.1785035931,838297.8011238655,-975345.3959076178,360367.64323479764,-260655.07377768183,98638.61831537218,-284584.91450972814,855385.6877489949,-976125.9768117614,1253233.3744722784,2374472.534192149,-898561.7912823844,3449149.1351125953,839531.2022472597,-4098629.144032321,1551027.22496509,-3380795.39260543,1279380.3761441759
1796,4.333333333333333,Hold,34,-5153334.642044949,3458790.8096414614,-3712882.3895732756,2058481.6414708432,1335016.6596436389,1333857.2191970272,866870.9100759644,345211.51225533005,2263002.9001084804,323043.6512858903,-534081.5202997293,811791.091433396,-1053582.540418052,857131.0900860829,-313381.57822848525,118591.6906736062,-575971.229005102,695984.7105713004,-1299877.8572394892,1203149.3647654818,3297307.526251386,-1247786.409205764,3794501.386284704,806538.4293028264,-4165802.8186078714,1576447.4799836054,-3436204.2723866254,1300348.5286716097
1797,4.666666666666667,Hold,34,-5415931.64038489,2551865.275079665,-4377463.172779279,1624186.435127762,-675267.2363149,1399633.1143653863,-1141455.0005392744,191008.44749597422,2142380.164539481,-883036.6416545938,-2623715.5337155005,585029.8926486223,-1624891.62995504,-124071.47297075161,-1689862.0523751567,639487.4865625515,-2253219.108751841,496003.5766534907,-3093068.755156803,1083776.8715971326,1168128.2530885313,-442049.9291645431,-702321.9835082033,1507338.9344344293,-4055389.1044973964,1534664.076173039,-3345128.411939808,1265883.0686053305
1798,5.0,Hold,34,-3412561.3864090275,2152582.8107078765,-2949344.2971901693,1387035.223924779,-1052767.772773013,1428948.720867922,-668372.7501769696,358109.39869210724,2518494.609344012,-158056.1100337693,-1210182.5724123856,951455.548094384,-3238263.2721544253,429983.49870240013,-2608723.058476624,987208.2454648972,-1660549.115767509,519683.67515847215,-1982261.7495455756,1241135.217102881,2278068.3797850525,-862079.9670356467,258298.10252111775,1130825.4308472131,-3870177.8830277366,1464575.3619289743,-3192355.0767101147,1208069.6890916007
1799,5.333333333333333,Hold,34,-1627714.6701729377,2486503.667078075,-1479097.0385110662,1826220.482046526,-27368.325724173916,1342621.8322163613,1513480.3842248549,506777.5986854016,1937441.5542063275,990071.272338342,814403.7603952615,1221500.1561274414,-2668224.421091401,1688656.2927954746,-1726464.165345905,653338.6723404935,-596329.719051833,480102.4022456632,-544385.537123596,1261352.522553216,5138078.269142105,-1944381.6455178333,4085939.0481590196,266771.2130371905,-3576477.9446582426,1353431.7125834546,-2950093.734306442,1116391.7342388693
1800,5.666666666666667,Hold,34,-1947516.845000453,2008611.6210845718,-1975082.6427312705,1736945.357679985,-1068190.8781813546,1199419.3538861428,504599.0577817325,302653.14272282843,1276796.0832518393,-58803.26914855966,-1110998.8756678987,765527.721938454,-463379.43820109207,1067596.6084838232,-704295.956195385,266523.7971291923,-1936801.1910509963,280724.02578391763,-2059214.2351872718,1010434.3052360334,3898465.043604448,-1475279.9547646844,1460770.217885345,549488.4837696209,-3143643.3063625447,1189635.8959060586,-2593065.737996804,981283.1106257107
1801,6.0,Hold,34,-1585093.1797406194,1152858.1424818137,-2114837.6011979664,1153865.4236011459,-2264016.2299215235,1082860.0682711338,-1199753.7683966288,141307.20210797372,1697211.06345459,-772947.7798729771,-2289576.0534509527,534310.1177480014,-411859.67043145763,232405.4752786337,-1058253.5430371827,400470.49842416594,-2570808.5304036345,272112.2430093311,-2685156.5774402115,942799.9641932285,2339914.0763562243,-885483.977439586,-1464164.2691850825,890372.1833850016,-2735171.906735093,1035059.7585738401,-2256134.003667465,853779.4320700625
1802,6.333333333333333,Hold,34,207696.85959510208,1076635.7286312864,-836125.4415937109,1094323.8974222706,-1123280.4578041441,928519.8076574623,15251.533990094045,179723.39536309172,1921293.7513084672,299755.90555613785,-175536.57910242587,832274.6012295309,-1885740.236583353,1280520.904919441,-1940340.4963442516,734275.0050743484,-1119280.625848603,380217.2833139397,-1099377.7390953165,967749.5797984219,4367933.779719827,-1652939.0611137194,1425654.5929088574,248288.0519674511,-2318513.1704551564,877385.3213950876,-1912448.8625136216,723720.0897844278
1803,6.666666666666667,Hold,34,578583.9651626477,970831.1349883073,-479251.17772344186,1134160.6596770922,-746504.5444094515,718536.7069780679,485584.97099465114,42646.194451390395,1542561.53871151,163667.13623871043,-155190.46674115796,721414.559599437,-2175044.7242606315,2432241.678492475,-2397780.2057576147,907382.0167475785,-1243542.3353409672,307025.9510398835,-1508607.8121723486,753859.5130850209,4838874.233978,-1831155.1036545262,1889799.5319183702,10416.950307595669,-1780284.9567390261,673705.851166965,-1468485.9175491666,555713.0341770282
1804,7.0,Hold,34,-77007.09510606529,294245.1482105737,-1042052.1413898367,651394.1446387868,-2335154.439472583,574988.1185229939,-1537889.8019760388,-193767.80001074832,1830243.1635214316,-1150713.7010031068,-2294259.3430497935,346025.21405193146,-1624463.176096487,2040372.662143035,-2348923.317710592,888893.3072730128,-2704894.6203248184,290606.600687386,-3179334.4358928814,632987.0334491576,2438651.353207499,-922848.7155345733,-2078190.4172367298,507686.5626266968,-1319593.0913086787,499368.13958288194,-1088479.6077991186,411908.82272769045
1805,7.333333333333333,Hold,34,696447.585610652,-55622.961430089934,-478226.35544922587,285879.917220784,-2664271.996559041,487181.6187639858,-2126575.8929536785,-200495.61934283655,2218349.652789702,-756458.707367951,-1713291.5733425836,475041.2221768416,-1123126.4850247102,1244163.0530776174,-1979653.2820027652,749151.9794730578,-2262796.786525879,526522.4054220245,-2528013.7668547644,792240.7427574438,2366768.250007945,-895646.2909776183,-2382782.2871941845,399106.6512592333,-999418.0587688738,378205.63017497986,-824380.0182048931,311966.71058046824
1806,7.666666666666667,Hold,34,1705177.3765571946,-150180.32248462632,440472.44570053177,232547.4499072839,-2024542.2469287985,337589.6405177064,-1349257.07468378,-194046.78558589984,1673053.6017423011,99996.05520782206,-433195.0286615004,618971.6526817111,-673670.7291974309,1148247.0257721026,-2029008.9911277995,767829.4557389556,-1433767.0557395902,690105.0283026093,-1755914.2162921054,800812.3625419346,3553677.782966341,-1344803.5419744523,-900455.6906713592,7044.423653426127,-574959.0402964104,217579.36456338782,-474260.7359831945,179472.52298075083
1807,8.0,Hold,34,1381240.9744048174,-661976.0043992475,309812.00572249887,-78259.74432454602,-2964201.803364751,194859.4214631078,-2364686.6594278133,-372267.6319442785,1466082.608236393,-763458.2515146488,-1756451.3677982406,317966.7449051133,-773560.1116782513,1565470.5997050297,-2574861.729914632,974394.2433613853,-2245300.750403854,688657.9259868392,-3001706.8083051643,642444.136872957,2152216.355049586,-814454.3073767569,-3493086.162760765,307855.8725406723,-148064.45084153308,56031.41592820138,-122132.44858773275,46218.075886918734
1808,8.333333333333334,Hold,34,1348081.7366769158,-1078735.5292639118,293492.03402974334,-453231.6706750916,-4043417.668928096,141057.55787510087,-3694530.8191809417,-501618.9571244145,2192999.738475938,-1473110.641784158,-2503281.040882591,197865.62994701785,-1015934.6918218208,2055335.5483832601,-2459107.1959576113,930589.7352511821,-2522763.305333198,792627.3848016305,-3485423.026746406,707851.5828383986,928934.7583593614,-351532.92718116945,-5632626.405594161,545803.8904804435,30341.367393758257,-11481.957800185655,25027.38146961192,-9471.008150487487
1809,8.666666666666666,Hold,34,2246067.729978333,-1122820.2094035316,1045305.1091094965,-556506.7166673883,-3799938.327015707,51889.7044358858,-3458246.8849327783,-575096.3528443014,2368310.9975108313,-901497.9208753507,-1397963.0300230277,356299.31265917775,-626358.3578659615,2259127.2917259885,-2010100.3436769708,760673.934721351,-1674200.6306398264,966670.8588287066,-2717362.9035668,872828.1786435093,1793009.3020160545,-678521.0723667823,-4581407.826295797,253200.9178125248,188665.30111979763,-71395.82727778895,155622.4675020961,-58891.56482075169
1810,9.0,Hold,34,2615214.5653962498,-1432559.7256594435,1470279.9939047745,-787704.1574306116,-4003153.001688587,-107355.21574478416,-3625964.254279485,-763807.14555995,1847150.4465562557,-855707.2475043933,-1582765.4249067002,247317.62174067684,-665795.1507014346,2248491.4570009937,-2746624.782908263,1039393.822995017,-1707097.2435169267,1035497.2927374502,-3045856.7434961465,875146.1758926415,1635271.36516282,-618828.9592549097,-5278789.34108964,251399.64549856863,496580.307104148,-187918.82569358533,409609.25112258486,-155006.7297534661
